Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-06 13:00:00,21.18,23.27,1.0,1.5,1.5,132.52,1.424859,2664.45,1.397469,99291.8,1.646,3.425,5.072,38.173,13.57,9.732000000000001,3.8339999999999996,12.071,29.295
2020-05-06 14:00:00,18.300384615384612,24.45942307692308,1.203846153846154,2.2826923076923076,2.5730769230769233,57.85365384615385,1.426289153846154,380.2776923076923,1.4148564999999995,99296.51346153844,1.3969999999999998,3.0860000000000003,4.4830000000000005,39.446999999999996,14.779000000000002,10.735,4.045,12.162,29.101999999999997
2020-05-06 15:00:00,21.573666666666675,19.89966666666667,1.0350000000000004,1.9666666666666663,2.193333333333334,49.27866666666669,1.4266987000000007,166.48333333333332,1.416677616666667,99223.61166666666,1.237,2.699,3.905,40.509,12.838,8.89,3.945,12.286,28.184
2020-05-06 16:00:00,20.9365,19.845833333333335,1.1883333333333335,2.2350000000000008,2.5766666666666653,50.088666666666676,1.42663815,159.73549999999997,1.4166929,99177.97833333333,1.49,3.9410000000000003,5.638999999999999,40.473,15.705,11.404000000000002,4.303,12.375,27.601999999999997
2020-05-06 17:00:00,20.838500000000014,19.497333333333327,1.5366666666666666,2.7049999999999996,3.0883333333333334,49.24866666666665,1.4266495166666666,146.2793333333333,1.416790383333334,99149.18499999998,1.91,5.132000000000001,6.875,40.592,19.672,15.035,4.628,12.847999999999999,26.503
2020-05-06 18:00:00,18.088,21.523499999999995,1.903333333333333,3.2033333333333323,3.665,51.49400000000002,1.426414633333333,126.37333333333335,1.4167821833333327,99160.28499999999,2.4930000000000003,7.457999999999999,9.555,39.162,21.342,16.180999999999997,5.17,12.15,27.662
2020-05-06 19:00:00,15.246833333333335,25.020166666666675,2.448333333333333,3.8983333333333348,4.298333333333333,53.309000000000005,1.42618025,115.8486666666667,1.4166928166666666,99190.69333333337,1.4580000000000002,10.777000000000001,12.126,35.056999999999995,16.456,11.442,5.01,11.4,28.912
2020-05-06 20:00:00,13.793333333333333,23.878,0.6600000000000003,1.2933333333333328,1.5100000000000005,50.61766666666667,1.4261359666666669,97.19299999999997,1.4167463833333334,99246.60833333326,0.397,3.695,4.078,38.341,13.062000000000001,9.67,3.4,10.556,26.898000000000003
2020-05-06 21:00:00,12.246166666666669,25.40583333333333,0.6100000000000004,1.1933333333333336,1.3733333333333333,50.465999999999994,1.4260516833333337,90.19966666666666,1.416732933333333,99278.85166666663,0.318,4.479,4.797,36.086999999999996,10.369000000000002,7.124,3.245,9.064,28.355999999999998
2020-05-06 22:00:00,11.157,26.69783333333333,0.7199999999999995,1.3549999999999998,1.5383333333333333,51.27666666666668,1.4259860833333333,91.22499999999998,1.41669595,99275.56166666663,0.35700000000000004,4.093999999999999,4.4510000000000005,35.946999999999996,8.113,4.888,3.227,8.395,29.114
2020-05-06 23:00:00,10.42233333333333,29.5245,1.0666666666666667,1.8749999999999993,2.101666666666666,52.152333333333324,1.4259350000000006,89.32366666666671,1.4166905500000004,99240.1683333333,0.589,4.937,5.6610000000000005,33.951,8.607999999999999,5.2139999999999995,3.3939999999999997,7.742999999999999,31.906999999999996
